	Date	Open	High	Low	Close	Adj Close	Volume
38	2015-02-26	32.1974983215332	32.717498779296875	31.65250015258789	32.60499954223633	29.554920196533203	365150000
39	2015-02-27	32.5	32.64250183105469	32.060001373291016	32.1150016784668	29.110759735107422	248059200
40	2015-03-02	32.3125	32.56999969482422	32.07500076293945	32.272499084472656	29.253524780273438	192386800
41	2015-03-03	32.2400016784668	32.380001068115234	32.022499084472656	32.34000015258789	29.314708709716797	151265200
42	2015-03-04	32.275001525878906	32.38999938964844	32.08000183105469	32.1349983215332	29.128887176513672	126665200
43	2015-03-05	32.14500045776367	32.1875	31.440000534057617	31.602500915527344	28.646207809448242	226068400
44	2015-03-06	32.099998474121094	32.342498779296875	31.565000534057617	31.649999618530273	28.68926429748535	291368400
45	2015-03-09	31.989999771118164	32.39250183105469	31.264999389648438	31.78499984741211	28.811620712280273	354114000
46	2015-03-10	31.602500915527344	31.80500030517578	30.950000762939453	31.127500534057617	28.21563720703125	275426400
47	2015-03-11	31.1875	31.1924991607666	30.52750015258789	30.559999465942383	27.70122528076172	275756000
48	2015-03-12	30.577499389648438	31.225000381469727	30.407499313354492	31.112499237060547	28.20203971862793	193450800
49	2015-03-13	31.100000381469727	31.350000381469727	30.645000457763672	30.897499084472656	28.007152557373047	207309200
50	2015-03-16	30.969999313354492	31.237499237060547	30.717500686645508	31.237499237060547	28.315343856811523	143497200
51	2015-03-17	31.475000381469727	31.829999923706055	31.412500381469727	31.760000228881836	28.788969039916992	204092400
52	2015-03-18	31.75	32.290000915527344	31.592500686645508	32.11750030517578	29.11302375793457	261083600
53	2015-03-19	32.1875	32.3125	31.850000381469727	31.875	28.893211364746094	183238000
54	2015-03-20	32.0625	32.099998474121094	31.290000915527344	31.475000381469727	28.530630111694336	274780400
55	2015-03-23	31.780000686645508	31.962499618530273	31.6299991607666	31.802499771118164	28.827497482299805	150838800
56	2015-03-24	31.8075008392334	32.0099983215332	31.639999389648438	31.672500610351562	28.70965576171875	131369200
57	2015-03-25	31.635000228881836	31.704999923706055	30.844999313354492	30.844999313354492	27.959569931030273	206620800
58	2015-03-26	30.690000534057617	31.219999313354492	30.649999618530273	31.059999465942383	28.15445327758789	190291600
59	2015-03-27	31.142499923706055	31.174999237060547	30.727500915527344	30.8125	27.93010711669922	158184800
60	2015-03-30	31.012500762939453	31.600000381469727	31.0	31.592500686645508	28.637136459350586	188398800
61	2015-03-31	31.522499084472656	31.622499465942383	31.09000015258789	31.107500076293945	28.197511672973633	168362400
62	2015-04-01	31.204999923706055	31.280000686645508	30.774999618530273	31.0625	28.156719207763672	162485600
63	2015-04-02	31.25749969482422	31.389999389648438	31.047500610351562	31.329999923706055	28.39919662475586	128880400
64	2015-04-06	31.11750030517578	31.877500534057617	31.082500457763672	31.837499618530273	28.859220504760742	148776000
65	2015-04-07	31.90999984741211	32.029998779296875	31.4950008392334	31.502500534057617	28.555559158325195	140049200
66	2015-04-08	31.462499618530273	31.600000381469727	31.24250030517578	31.399999618530273	28.462642669677734	149316800
67	2015-04-09	31.462499618530273	31.645000457763672	31.165000915527344	31.639999389648438	28.680198669433594	129936000
68	2015-04-10	31.487499237060547	31.802499771118164	31.315000534057617	31.774999618530273	28.802570343017578	160752000
69	2015-04-13	32.092498779296875	32.14250183105469	31.65250015258789	31.712499618530273	28.745908737182617	145460400
70	2015-04-14	31.75	31.822500228881836	31.477500915527344	31.575000762939453	28.62127685546875	102098400
71	2015-04-15	31.602500915527344	31.782499313354492	31.502500534057617	31.69499969482422	28.730052947998047	115881600
72	2015-04-16	31.56999969482422	31.774999618530273	31.52750015258789	31.542499542236328	28.591812133789062	113476000
73	2015-04-17	31.387500762939453	31.53499984741211	31.114999771118164	31.1875	28.2700252532959	207828000
74	2015-04-20	31.392499923706055	32.029998779296875	31.292499542236328	31.899999618530273	28.915868759155273	188217200
75	2015-04-21	32.025001525878906	32.04999923706055	31.667499542236328	31.727500915527344	28.75950813293457	129740400
76	2015-04-22	31.747499465942383	32.217498779296875	31.579999923706055	32.154998779296875	29.147018432617188	150618000
77	2015-04-23	32.07500076293945	32.60499954223633	32.03499984741211	32.41749954223633	29.384963989257812	183083600
78	2015-04-24	32.622501373291016	32.657501220703125	32.307498931884766	32.56999969482422	29.523197174072266	178103600
79	2015-04-27	33.07749938964844	33.282501220703125	32.787498474121094	33.162498474121094	30.060264587402344	387816800
80	2015-04-28	33.6150016784668	33.6349983215332	32.39250183105469	32.63999938964844	29.586650848388672	475696000
81	2015-04-29	32.540000915527344	32.897499084472656	32.07500076293945	32.15999984741211	29.151554107666016	253544400
82	2015-04-30	32.15999984741211	32.15999984741211	31.145000457763672	31.287500381469727	28.360668182373047	332781600
83	2015-05-01	31.524999618530273	32.532501220703125	31.325000762939453	32.23749923706055	29.22179412841797	234050400
84	2015-05-04	32.375	32.64250183105469	32.064998626708984	32.17499923706055	29.165149688720703	203953200
85	2015-05-05	32.037498474121094	32.11249923706055	31.44499969482422	31.450000762939453	28.50796890258789	197085600
86	2015-05-06	31.639999389648438	31.6875	30.84000015258789	31.252500534057617	28.328943252563477	288564000
87	2015-05-07	31.1924991607666	31.520000457763672	31.0049991607666	31.315000534057617	28.504167556762695	175763600
88	2015-05-08	31.670000076293945	31.905000686645508	31.52750015258789	31.905000686645508	29.04120635986328	222201600
89	2015-05-11	31.84749984741211	31.889999389648438	31.407499313354492	31.579999923706055	28.745376586914062	168143200
90	2015-05-12	31.399999618530273	31.719999313354492	31.204999923706055	31.467500686645508	28.64297866821289	192640000
91	2015-05-13	31.537500381469727	31.797500610351562	31.467500686645508	31.502500534057617	28.674835205078125	138776800
92	2015-05-14	31.852500915527344	32.23749923706055	31.790000915527344	32.23749923706055	29.343852996826172	180814000
93	2015-05-15	32.26750183105469	32.372501373291016	32.0525016784668	32.192501068115234	29.302906036376953	152832000
94	2015-05-18	32.095001220703125	32.68000030517578	32.09000015258789	32.54750061035156	29.626035690307617	203531600
95	2015-05-19	32.67250061035156	32.720001220703125	32.40999984741211	32.51750183105469	29.598730087280273	178532800
96	2015-05-20	32.5	32.744998931884766	32.334999084472656	32.51499938964844	29.596452713012695	145819600
97	2015-05-21	32.51750183105469	32.907501220703125	32.45750045776367	32.84749984741211	29.899105072021484	158921600
98	2015-05-22	32.900001525878906	33.24250030517578	32.849998474121094	33.1349983215332	30.160804748535156	182384000
99	2015-05-26	33.150001525878906	33.227500915527344	32.279998779296875	32.404998779296875	29.49633026123047	282790400
100	2015-05-27	32.584999084472656	33.064998626708984	32.51250076293945	33.0099983215332	30.04701805114746	183332800
101	2015-05-28	32.96500015258789	32.98749923706055	32.775001525878906	32.94499969482422	29.987855911254883	122933200
102	2015-05-29	32.807498931884766	32.86249923706055	32.474998474121094	32.56999969482422	29.646514892578125	203538000
103	2015-06-01	32.56999969482422	32.84749984741211	32.51250076293945	32.6349983215332	29.705684661865234	128451200
104	2015-06-02	32.46500015258789	32.665000915527344	32.33000183105469	32.4900016784668	29.57369613647461	134670400
105	2015-06-03	32.665000915527344	32.73500061035156	32.474998474121094	32.529998779296875	29.610111236572266	123934000
106	2015-06-04	32.39500045776367	32.64500045776367	32.227500915527344	32.34000015258789	29.43715476989746	153800400
107	2015-06-05	32.375	32.42250061035156	32.09000015258789	32.162498474121094	29.275592803955078	142507200
108	2015-06-08	32.224998474121094	32.3025016784668	31.707500457763672	31.950000762939453	29.082170486450195	210699200
109	2015-06-09	31.674999237060547	32.02000045776367	31.405000686645508	31.854999542236328	28.995691299438477	224301600
110	2015-06-10	31.979999542236328	32.334999084472656	31.962499618530273	32.220001220703125	29.32793426513672	156349200
111	2015-06-11	32.29499816894531	32.54499816894531	32.119998931884766	32.147499084472656	29.261943817138672	141563600
112	2015-06-12	32.04750061035156	32.08250045776367	31.77750015258789	31.792499542236328	28.938804626464844	147544800
113	2015-06-15	31.524999618530273	31.809999465942383	31.427499771118164	31.729999542236328	28.881912231445312	175955600
114	2015-06-16	31.75749969482422	31.962499618530273	31.592500686645508	31.899999618530273	29.03665542602539	125976400
115	2015-06-17	31.93000030517578	31.969999313354492	31.684999465942383	31.825000762939453	28.96839141845703	131672400
116	2015-06-18	31.8075008392334	32.07749938964844	31.80500030517578	31.969999313354492	29.100372314453125	141628800
117	2015-06-19	31.927499771118164	31.954999923706055	31.600000381469727	31.649999618530273	28.809099197387695	218867600
118	2015-06-22	31.872499465942383	32.01499938964844	31.770000457763672	31.90250015258789	29.03893280029297	136157200
119	2015-06-23	31.8700008392334	31.90250015258789	31.719999313354492	31.75749969482422	28.90694808959961	121075600
120	2015-06-24	31.802499771118164	32.45000076293945	31.780000686645508	32.02750015258789	29.1527099609375	221123600
121	2015-06-25	32.21500015258789	32.29999923706055	31.875	31.875	29.013898849487305	127752400
122	2015-06-26	31.917499542236328	31.997499465942383	31.627500534057617	31.6875	28.843229293823242	176267200
123	2015-06-29	31.364999771118164	31.61750030517578	31.1200008392334	31.13249969482422	28.338045120239258	196645600
124	2015-06-30	31.392499923706055	31.530000686645508	31.21500015258789	31.357500076293945	28.5428524017334	177482800
125	2015-07-01	31.725000381469727	31.735000610351562	31.497499465942383	31.649999618530273	28.809099197387695	120955200
126	2015-07-02	31.607500076293945	31.672500610351562	31.4424991607666	31.610000610351562	28.772687911987305	108844000
127	2015-07-06	31.235000610351562	31.5575008392334	31.212499618530273	31.5	28.67255401611328	112241600
128	2015-07-07	31.47249984741211	31.537500381469727	30.9424991607666	31.422500610351562	28.60201644897461	187787200
129	2015-07-08	31.1200008392334	31.15999984741211	30.635000228881836	30.642499923706055	27.892030715942383	243046400
130	2015-07-09	30.962499618530273	31.014999389648438	29.80500030517578	30.017499923706055	27.323129653930664	314380000
131	2015-07-10	30.485000610351562	30.962499618530273	30.302499771118164	30.81999969482422	28.053592681884766	245418000
132	2015-07-13	31.25749969482422	31.440000534057617	31.079999923706055	31.415000915527344	28.595190048217773	165762000
133	2015-07-14	31.510000228881836	31.592500686645508	31.260000228881836	31.40250015258789	28.58380889892578	127072400
134	2015-07-15	31.43000030517578	31.787500381469727	31.395000457763672	31.704999923706055	28.85916519165039	134596800
135	2015-07-16	31.934999465942383	32.14250183105469	31.837499618530273	32.127498626708984	29.243732452392578	144889600
136	2015-07-17	32.27000045776367	32.404998779296875	32.07749938964844	32.404998779296875	29.49633026123047	184658800
137	2015-07-20	32.74250030517578	33.24250030517578	32.67499923706055	33.01750183105469	30.053848266601562	235600800
138	2015-07-21	33.212501525878906	33.22999954223633	32.58000183105469	32.6875	29.75347137451172	307025600
139	2015-07-22	30.497499465942383	31.375	30.497499465942383	31.30500030517578	28.49506378173828	461802400
140	2015-07-23	31.549999237060547	31.772499084472656	31.264999389648438	31.290000915527344	28.481412887573242	203998000
141	2015-07-24	31.329999923706055	31.434999465942383	30.975000381469727	31.125	28.331214904785156	168649200
142	2015-07-27	30.772499084472656	30.90250015258789	30.530000686645508	30.6924991607666	27.93754005432129	177822000
143	2015-07-28	30.844999313354492	30.977500915527344	30.637500762939453	30.844999313354492	28.076358795166016	134472400
144	2015-07-29	30.787500381469727	30.875	30.5674991607666	30.747499465942383	27.98760223388672	148046800
145	2015-07-30	30.579999923706055	30.642499923706055	30.427499771118164	30.592500686645508	27.84651756286621	134513200
146	2015-07-31	30.649999618530273	30.65999984741211	30.227500915527344	30.325000762939453	27.603031158447266	171540000
147	2015-08-03	30.375	30.642499923706055	29.3799991607666	29.610000610351562	26.952205657958984	279904000
148	2015-08-04	29.354999542236328	29.424999237060547	28.3125	28.65999984741211	26.08747673034668	496554400
149	2015-08-05	28.237499237060547	29.360000610351562	28.024999618530273	28.850000381469727	26.26042366027832	397250400
150	2015-08-06	28.99250030517578	29.125	28.530000686645508	28.782499313354492	26.31757164001465	211612000
151	2015-08-07	28.645000457763672	29.0625	28.625	28.8799991607666	26.406719207763672	154681600
152	2015-08-10	29.13249969482422	29.997499465942383	29.13249969482422	29.93000030517578	27.36680030822754	219806400
153	2015-08-11	29.452499389648438	29.545000076293945	28.332500457763672	28.372499465942383	25.942678451538086	388331200
154	2015-08-12	28.13249969482422	28.854999542236328	27.407499313354492	28.809999465942383	26.342716217041016	404870000
155	2015-08-13	29.010000228881836	29.100000381469727	28.635000228881836	28.787500381469727	26.3221492767334	194143200
156	2015-08-14	28.579999923706055	29.077499389648438	28.502500534057617	28.989999771118164	26.507295608520508	171718000
157	2015-08-17	29.010000228881836	29.412500381469727	28.875	29.290000915527344	26.7816104888916	163538800
158	2015-08-18	29.107500076293945	29.360000610351562	29.002500534057617	29.125	26.6307373046875	138242800
159	2015-08-19	29.024999618530273	29.1299991607666	28.670000076293945	28.752500534057617	26.29014015197754	193146000
160	2015-08-20	28.520000457763672	28.587499618530273	27.907499313354492	28.162500381469727	25.750667572021484	274006400
161	2015-08-21	27.607500076293945	27.975000381469727	26.412500381469727	26.440000534057617	24.175682067871094	513102000
162	2015-08-24	23.717500686645508	27.200000762939453	23.0	25.780000686645508	23.572206497192383	648825200
163	2015-08-25	27.77750015258789	27.77750015258789	25.875	25.934999465942383	23.713930130004883	414406400
164	2015-08-26	26.772499084472656	27.47249984741211	26.262500762939453	27.422500610351562	25.07404136657715	387098400
165	2015-08-27	28.0575008392334	28.309999465942383	27.5049991607666	28.229999542236328	25.812387466430664	338464400
166	2015-08-28	28.042499542236328	28.327499389648438	27.885000228881836	28.322500228881836	25.89696502685547	212657600
167	2015-08-31	28.00749969482422	28.63249969482422	28.0	28.190000534057617	25.77581214904785	224917200
168	2015-09-01	27.537500381469727	27.969999313354492	26.84000015258789	26.93000030517578	24.623720169067383	307383600
169	2015-09-02	27.5575008392334	28.084999084472656	27.282499313354492	28.084999084472656	25.67980194091797	247555200
170	2015-09-03	28.122499465942383	28.19499969482422	27.510000228881836	27.592500686645508	25.22947883605957	212935600
171	2015-09-04	27.24250030517578	27.612499237060547	27.127500534057617	27.3174991607666	24.9780330657959	199985200
172	2015-09-08	27.9375	28.139999389648438	27.579999923706055	28.077499389648438	25.672943115234375	219374400
173	2015-09-09	28.440000534057617	28.5049991607666	27.4424991607666	27.537500381469727	25.1791934967041	340043200
174	2015-09-10	27.5674991607666	28.31999969482422	27.475000381469727	28.142499923706055	25.732379913330078	251571200
175	2015-09-11	27.947500228881836	28.552499771118164	27.940000534057617	28.552499771118164	26.107269287109375	199662000
176	2015-09-14	29.145000457763672	29.22249984741211	28.71500015258789	28.827499389648438	26.358720779418945	233453600
177	2015-09-15	28.982500076293945	29.13249969482422	28.604999542236328	29.06999969482422	26.580446243286133	173364800
178	2015-09-16	29.0625	29.135000228881836	28.860000610351562	29.102500915527344	26.61016845703125	148694000
179	2015-09-17	28.915000915527344	29.122499465942383	28.43000030517578	28.479999542236328	26.040983200073242	256450400
180	2015-09-18	28.052499771118164	28.575000762939453	27.967500686645508	28.362499237060547	25.933542251586914	297141200
181	2015-09-21	28.417499542236328	28.842500686645508	28.415000915527344	28.802499771118164	26.335857391357422	200888000
182	2015-09-22	28.344999313354492	28.545000076293945	28.1299991607666	28.350000381469727	25.922107696533203	201384800
183	2015-09-23	28.407499313354492	28.68000030517578	28.325000762939453	28.579999923706055	26.13241195678711	143026800
184	2015-09-24	28.3125	28.875	28.092500686645508	28.75	26.287857055664062	200878000
185	2015-09-25	29.110000610351562	29.172500610351562	28.5049991607666	28.677499771118164	26.2215633392334	224607600
186	2015-09-28	28.462499618530273	28.642499923706055	28.110000610351562	28.110000610351562	25.70266342163086	208436000
187	2015-09-29	28.207500457763672	28.377500534057617	26.96500015258789	27.264999389648438	24.93002700805664	293461600
188	2015-09-30	27.542499542236328	27.885000228881836	27.1825008392334	27.575000762939453	25.213481903076172	265892000
189	2015-10-01	27.267499923706055	27.405000686645508	26.827499389648438	27.395000457763672	25.04889678955078	255716400
190	2015-10-02	27.002500534057617	27.752500534057617	26.887500762939453	27.594999313354492	25.231769561767578	232079200
191	2015-10-05	27.469999313354492	27.842500686645508	27.267499923706055	27.69499969482422	25.323205947875977	208258800
192	2015-10-06	27.657499313354492	27.934999465942383	27.4424991607666	27.827499389648438	25.444358825683594	192787200
193	2015-10-07	27.934999465942383	27.9424991607666	27.352500915527344	27.69499969482422	25.323205947875977	187062400
194	2015-10-08	27.547500610351562	27.547500610351562	27.052499771118164	27.375	25.03060531616211	247918400
195	2015-10-09	27.5	28.06999969482422	27.372499465942383	28.030000686645508	25.6295166015625	211064400
196	2015-10-12	28.1825008392334	28.1875	27.860000610351562	27.899999618530273	25.51064682006836	121868800
197	2015-10-13	27.704999923706055	28.112499237060547	27.670000076293945	27.947500228881836	25.5540828704834	132197200
198	2015-10-14	27.822500228881836	27.8799991607666	27.389999389648438	27.552499771118164	25.192903518676758	177849600
199	2015-10-15	27.732500076293945	28.024999618530273	27.622499465942383	27.96500015258789	25.57008171081543	150694000
200	2015-10-16	27.94499969482422	28.0	27.63249969482422	27.760000228881836	25.38264274597168	156930400
201	2015-10-19	27.700000762939453	27.9375	27.52750015258789	27.9325008392334	25.540367126464844	119036800
202	2015-10-20	27.834999084472656	28.542499542236328	27.704999923706055	28.4424991607666	26.006690979003906	195871200
203	2015-10-21	28.5	28.895000457763672	28.424999237060547	28.440000534057617	26.00440216064453	167180800
204	2015-10-22	28.582500457763672	28.875	28.524999618530273	28.875	26.40214729309082	166616400
205	2015-10-23	29.174999237060547	29.8075008392334	29.082500457763672	29.770000457763672	27.220500946044922	237467600
206	2015-10-26	29.520000457763672	29.532499313354492	28.729999542236328	28.81999969482422	26.35185432434082	265335200
207	2015-10-27	28.850000381469727	29.135000228881836	28.497499465942383	28.637500762939453	26.18499183654785	279537600
208	2015-10-28	29.232500076293945	29.825000762939453	29.014999389648438	29.8174991607666	27.26392936706543	342205600
209	2015-10-29	29.674999237060547	30.172500610351562	29.5674991607666	30.13249969482422	27.551956176757812	204909200
210	2015-10-30	30.247499465942383	30.30500030517578	29.862499237060547	29.875	27.316505432128906	197461200
211	2015-11-02	30.200000762939453	30.34000015258789	29.90250015258789	30.295000076293945	27.70053482055664	128813200
212	2015-11-03	30.197500228881836	30.872499465942383	30.174999237060547	30.642499923706055	28.018280029296875	182076000
213	2015-11-04	30.782499313354492	30.954999923706055	30.405000686645508	30.5	27.887989044189453	179544400
214	2015-11-05	30.462499618530273	30.672500610351562	30.045000076293945	30.229999542236328	27.75942611694336	158210800
215	2015-11-06	30.27750015258789	30.452499389648438	30.155000686645508	30.264999389648438	27.791568756103516	132169200
216	2015-11-09	30.239999771118164	30.452499389648438	30.012500762939453	30.142499923706055	27.679075241088867	135485600
217	2015-11-10	29.225000381469727	29.517499923706055	29.014999389648438	29.1924991607666	26.806713104248047	236511600
218	2015-11-11	29.092500686645508	29.354999542236328	28.802499771118164	29.02750015258789	26.65519905090332	180872000
219	2015-11-12	29.065000534057617	29.204999923706055	28.912500381469727	28.93000030517578	26.5656681060791	130102400
220	2015-11-13	28.799999237060547	28.892499923706055	28.0674991607666	28.084999084472656	25.78972816467285	183249600
221	2015-11-16	27.844999313354492	28.559999465942383	27.75	28.545000076293945	26.21213150024414	152426800
222	2015-11-17	28.729999542236328	28.762500762939453	28.329999923706055	28.422500610351562	26.099645614624023	110467600
223	2015-11-18	28.940000534057617	29.372499465942383	28.875	29.322500228881836	26.92609214782715	186698800
224	2015-11-19	29.40999984741211	29.9375	29.190000534057617	29.69499969482422	27.268150329589844	173183200
225	2015-11-20	29.799999237060547	29.979999542236328	29.712499618530273	29.825000762939453	27.38752555847168	137148400
226	2015-11-23	29.8174991607666	29.9325008392334	29.334999084472656	29.4375	27.03169822692871	129930000
227	2015-11-24	29.332500457763672	29.837499618530273	29.280000686645508	29.719999313354492	27.291099548339844	171212800
228	2015-11-25	29.802499771118164	29.8075008392334	29.479999542236328	29.50749969482422	27.095972061157227	85553200
229	2015-11-27	29.572500228881836	29.602500915527344	29.399999618530273	29.452499389648438	27.045467376708984	52185600
230	2015-11-30	29.497499465942383	29.852500915527344	29.4375	29.575000762939453	27.157955169677734	156721200
231	2015-12-01	29.6875	29.702499389648438	29.21500015258789	29.334999084472656	26.93757438659668	139409600
232	2015-12-02	29.334999084472656	29.52750015258789	29.020000457763672	29.06999969482422	26.694225311279297	133546400
233	2015-12-03	29.137500762939453	29.197500228881836	28.55500030517578	28.799999237060547	26.44629669189453	166278000
234	2015-12-04	28.822500228881836	29.8125	28.77750015258789	29.75749969482422	27.32554054260254	231108000
235	2015-12-07	29.7450008392334	29.96500015258789	29.452499389648438	29.56999969482422	27.15336799621582	128336800
236	2015-12-08	29.3799991607666	29.649999618530273	29.21500015258789	29.5575008392334	27.14188575744629	137238000
237	2015-12-09	29.40999984741211	29.422500610351562	28.770000457763672	28.905000686645508	26.54271125793457	185445600
238	2015-12-10	29.010000228881836	29.235000610351562	28.877500534057617	29.042499542236328	26.668973922729492	116850800
239	2015-12-11	28.797500610351562	28.84749984741211	28.212499618530273	28.295000076293945	25.982563018798828	187544800
240	2015-12-14	28.045000076293945	28.170000076293945	27.447500228881836	28.1200008392334	25.821868896484375	257274800
241	2015-12-15	27.985000610351562	28.200000762939453	27.587499618530273	27.622499465942383	25.365026473999023	213292400
242	2015-12-16	27.767499923706055	27.997499465942383	27.200000762939453	27.834999084472656	25.56015968322754	224954000
243	2015-12-17	28.0049991607666	28.0625	27.2450008392334	27.2450008392334	25.01837921142578	179091200
244	2015-12-18	27.227500915527344	27.3799991607666	26.452499389648438	26.50749969482422	24.34114646911621	385813200
245	2015-12-21	26.81999969482422	26.842500686645508	26.392499923706055	26.832500457763672	24.63958740234375	190362400
246	2015-12-22	26.850000381469727	26.93000030517578	26.612499237060547	26.8075008392334	24.616628646850586	131157600
247	2015-12-23	26.8174991607666	27.212499618530273	26.799999237060547	27.15250015258789	24.933435440063477	130629600
248	2015-12-24	27.25	27.25	26.987499237060547	27.00749969482422	24.80028533935547	54281600
249	2015-12-28	26.897499084472656	26.922500610351562	26.545000076293945	26.704999923706055	24.522506713867188	106816800
250	2015-12-29	26.739999771118164	27.357500076293945	26.71500015258789	27.184999465942383	24.96327781677246	123724800
251	2015-12-30	27.145000457763672	27.174999237060547	26.795000076293945	26.829999923706055	24.63729476928711	100855200
252	2015-12-31	26.752500534057617	26.75749969482422	26.204999923706055	26.315000534057617	24.16438102722168	163649200
253	2016-01-04	25.65250015258789	26.342500686645508	25.5	26.337499618530273	24.18503761291504	270597600
254	2016-01-05	26.4375	26.462499618530273	25.602500915527344	25.677499771118164	23.5789852142334	223164000
255	2016-01-06	25.139999389648438	25.592500686645508	24.967500686645508	25.174999237060547	23.117549896240234	273829600
256	2016-01-07	24.670000076293945	25.032499313354492	24.107500076293945	24.112499237060547	22.141887664794922	324377600
257	2016-01-08	24.637500762939453	24.77750015258789	24.190000534057617	24.239999771118164	22.258968353271484	283192000
258	2016-01-11	24.74250030517578	24.764999389648438	24.334999084472656	24.63249969482422	22.619384765625	198957600
259	2016-01-12	25.137500762939453	25.172500610351562	24.709999084472656	24.989999771118164	22.947669982910156	196616800
260	2016-01-13	25.079999923706055	25.297500610351562	24.325000762939453	24.34749984741211	22.357677459716797	249758400
261	2016-01-14	24.489999771118164	25.1200008392334	23.934999465942383	24.8799991607666	22.846660614013672	252680400
262	2016-01-15	24.049999237060547	24.427499771118164	23.84000015258789	24.282499313354492	22.297990798950195	319335600
263	2016-01-19	24.602500915527344	24.662500381469727	23.875	24.165000915527344	22.19009017944336	212350800
264	2016-01-20	23.774999618530273	24.547500610351562	23.354999542236328	24.197500228881836	22.219934463500977	289337600
265	2016-01-21	24.264999389648438	24.469999313354492	23.735000610351562	24.075000762939453	22.107446670532227	208646000
266	2016-01-22	24.657499313354492	25.364999771118164	24.592500686645508	25.354999542236328	23.2828311920166	263202000
267	2016-01-25	25.3799991607666	25.38249969482422	24.802499771118164	24.860000610351562	22.82829475402832	207178000
