	ds	trend	yhat_lower	yhat_upper	trend_lower	trend_upper	additive_terms	additive_terms_lower	additive_terms_upper	weekly	weekly_lower	weekly_upper	yearly	yearly_lower	yearly_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	yhat
1748	2021-12-09	152.27104590338828	147.2692479857522	162.91352401853328	152.27104590338828	152.27104590338828	3.4150419655397672	3.4150419655397672	3.4150419655397672	0.6112216185144992	0.6112216185144992	0.6112216185144992	2.8038203470252676	2.8038203470252676	2.8038203470252676	0.0	0.0	0.0	155.68608786892804
1749	2021-12-10	152.348137901999	148.33679297415048	163.21410862188685	152.348137901999	152.348137901999	3.408444379041306	3.408444379041306	3.408444379041306	0.48062860521620576	0.48062860521620576	0.48062860521620576	2.9278157738251003	2.9278157738251003	2.9278157738251003	0.0	0.0	0.0	155.7565822810403
1750	2021-12-13	152.57941389783113	148.87193465328662	164.61511844087892	152.57941389783113	152.57941389783113	3.99240759046398	3.99240759046398	3.99240759046398	0.7070171553509355	0.7070171553509355	0.7070171553509355	3.2853904351130443	3.2853904351130443	3.2853904351130443	0.0	0.0	0.0	156.57182148829511
1751	2021-12-14	152.6565058964418	148.7918505855771	164.68253625637533	152.6565058964418	152.6565058964418	4.153363339115364	4.153363339115364	4.153363339115364	0.75731126617713	0.75731126617713	0.75731126617713	3.396052072938234	3.396052072938234	3.396052072938234	0.0	0.0	0.0	156.80986923555716
1752	2021-12-15	152.7335978950525	149.35619005765415	165.05783619054878	152.7335978950525	152.7335978950525	4.247749785926728	4.247749785926728	4.247749785926728	0.7472375063828197	0.7472375063828197	0.7472375063828197	3.5005122795439085	3.5005122795439085	3.5005122795439085	0.0	0.0	0.0	156.9813476809792
1753	2021-12-16	152.81068989366318	149.61033104137576	164.79429744118656	152.81068989366318	152.81068989366318	4.208815888874408	4.208815888874408	4.208815888874408	0.6112216185150678	0.6112216185150678	0.6112216185150678	3.59759427035934	3.59759427035934	3.59759427035934	0.0	0.0	0.0	157.01950578253758
1754	2021-12-17	152.8877818922739	149.22735578614848	164.84590300921903	152.8877818922739	152.8877818922739	4.166762579647024	4.166762579647024	4.166762579647024	0.4806286052163574	0.4806286052163574	0.4806286052163574	3.686133974430667	3.686133974430667	3.686133974430667	0.0	0.0	0.0	157.0545444719209
1755	2021-12-20	153.119057888106	149.77308050303623	165.74253354752426	153.119057888106	153.119057888106	4.596455456027964	4.596455456027964	4.596455456027964	0.7070171553539923	0.7070171553539923	0.7070171553539923	3.8894383006739712	3.8894383006739712	3.8894383006739712	0.0	0.0	0.0	157.71551334413397
1756	2021-12-21	153.19614988671668	150.33966225907932	165.93466914953555	153.19614988671668	153.19614988671668	4.690390929883396	4.690390929883396	4.690390929883396	0.7573112661765871	0.7573112661765871	0.7573112661765871	3.933079663706809	3.933079663706809	3.933079663706809	0.0	0.0	0.0	157.88654081660007
1757	2021-12-22	153.2732418853274	150.44549554465053	165.89675688830349	153.2732418853274	153.2732418853274	4.7104552017798635	4.7104552017798635	4.7104552017798635	0.7472375063826859	0.7472375063826859	0.7472375063826859	3.9632176953971774	3.9632176953971774	3.9632176953971774	0.0	0.0	0.0	157.98369708710726
