	ds	trend	yhat_lower	yhat_upper	trend_lower	trend_upper	additive_terms	additive_terms_lower	additive_terms_upper	weekly	weekly_lower	weekly_upper	yearly	yearly_lower	yearly_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	yhat
2044	2022-12-04	342.06482281843205	330.702583044712	363.90181131414687	340.1426118948033	344.094713809009	5.076506272825084	5.076506272825084	5.076506272825084	0.8657283003233431	0.8657283003233431	0.8657283003233431	4.21077797250174	4.21077797250174	4.21077797250174	0.0	0.0	0.0	347.14132909125715
2045	2022-12-05	342.21411389363925	328.8592157510833	362.2025454269204	340.2750959006141	344.27606998256044	3.8649142185207186	3.8649142185207186	3.8649142185207186	-0.28543088679758133	-0.28543088679758133	-0.28543088679758133	4.1503451053183005	4.1503451053183005	4.1503451053183005	0.0	0.0	0.0	346.07902811215996
2046	2022-12-06	342.36340496884634	329.9946323242806	363.7444592320408	340.4075799064248	344.44617043124407	3.7175065465899184	3.7175065465899184	3.7175065465899184	-0.3912510185557082	-0.3912510185557082	-0.3912510185557082	4.108757565145627	4.108757565145627	4.108757565145627	0.0	0.0	0.0	346.08091151543624
2047	2022-12-07	342.51269604405354	330.8209836038192	364.56224432968787	340.54006391223555	344.6112140017648	3.8100079585784	3.8100079585784	3.8100079585784	-0.27567051307160145	-0.27567051307160145	-0.27567051307160145	4.085678471650001	4.085678471650001	4.085678471650001	0.0	0.0	0.0	346.32270400263195
2048	2022-12-08	342.6619871192607	328.81177877564113	362.00366738964476	340.6725479180464	344.77525041809633	3.645861345612437	3.645861345612437	3.645861345612437	-0.4344959186491761	-0.4344959186491761	-0.4344959186491761	4.080357264261613	4.080357264261613	4.080357264261613	0.0	0.0	0.0	346.30784846487313
2049	2022-12-09	342.81127819446783	331.0818957107061	363.2742079079224	340.7924885170597	344.9385380077426	3.747030523475706	3.747030523475706	3.747030523475706	-0.34460829719324326	-0.34460829719324326	-0.34460829719324326	4.091638820668949	4.091638820668949	4.091638820668949	0.0	0.0	0.0	346.55830871794353
2050	2022-12-10	342.960569269675	332.0543552027331	364.10538418101504	340.91131141070167	345.11045576735756	4.983708493247969	4.983708493247969	4.983708493247969	0.8657283339441368	0.8657283339441368	0.8657283339441368	4.117980159303832	4.117980159303832	4.117980159303832	0.0	0.0	0.0	347.9442777629229
2051	2022-12-11	343.1098603448821	332.7926705402961	363.69514799245354	341.03013430434356	345.2849634308622	5.023202899778014	5.023202899778014	5.023202899778014	0.8657283003228605	0.8657283003228605	0.8657283003228605	4.157474599455154	4.157474599455154	4.157474599455154	0.0	0.0	0.0	348.13306324466015
2052	2022-12-12	343.25915142008927	330.66691688285243	364.9193340887052	341.1538952162543	345.459471094367	3.922452231711621	3.922452231711621	3.922452231711621	-0.2854308867978168	-0.2854308867978168	-0.2854308867978168	4.207883118509437	4.207883118509437	4.207883118509437	0.0	0.0	0.0	347.1816036518009
2053	2022-12-13	343.4084424952965	330.4114557115223	362.62148836400223	341.25913189606484	345.6286415728469	3.875421493194281	3.875421493194281	3.875421493194281	-0.3912510185553962	-0.3912510185553962	-0.3912510185553962	4.266672511749678	4.266672511749678	4.266672511749678	0.0	0.0	0.0	347.2838639884908
2054	2022-12-14	343.55773357050356	331.0185334888163	364.12293978621125	341.37419363410123	345.810357084847	4.055389315193567	4.055389315193567	4.055389315193567	-0.2756705130715808	-0.2756705130715808	-0.2756705130715808	4.331059828265148	4.331059828265148	4.331059828265148	0.0	0.0	0.0	347.6131228856971
2055	2022-12-15	343.7070246457108	331.79907637047313	363.6347913737311	341.4933162180481	345.97392999882425	3.963566510749447	3.963566510749447	3.963566510749447	-0.4344959186480759	-0.4344959186480759	-0.4344959186480759	4.398062429397522	4.398062429397522	4.398062429397522	0.0	0.0	0.0	347.67059115646026
2056	2022-12-16	343.85631572091785	330.82800343029214	365.17857003398575	341.61243880199487	346.1411691245725	4.1199445986318795	4.1199445986318795	4.1199445986318795	-0.34460829719246594	-0.34460829719246594	-0.34460829719246594	4.464552895824346	4.464552895824346	4.464552895824346	0.0	0.0	0.0	347.97626031954974
2057	2022-12-17	344.0056067961251	333.96997307029255	366.64276603694856	341.73156138594175	346.30082255596164	5.393046232611276	5.393046232611276	5.393046232611276	0.8657283339452637	0.8657283339452637	0.8657283339452637	4.527317898666012	4.527317898666012	4.527317898666012	0.0	0.0	0.0	349.39865302873636
2058	2022-12-18	344.15489787133225	332.73472065118364	366.68689078168615	341.85897530859216	346.4642688345304	5.448848351274853	5.448848351274853	5.448848351274853	0.865728300322378	0.865728300322378	0.865728300322378	4.583120050952475	4.583120050952475	4.583120050952475	0.0	0.0	0.0	349.6037462226071
2059	2022-12-19	344.3041889465394	333.06104981052664	366.0658218717356	341.9949952913982	346.63268808038	4.34333078418407	4.34333078418407	4.34333078418407	-0.28543088679805234	-0.28543088679805234	-0.28543088679805234	4.628761670982122	4.628761670982122	4.628761670982122	0.0	0.0	0.0	348.64751973072345
2060	2022-12-20	344.45348002174654	332.2961361219956	365.5694926624032	342.1194631199716	346.801534986005	4.269898302108303	4.269898302108303	4.269898302108303	-0.3912510185563885	-0.3912510185563885	-0.3912510185563885	4.661149320664692	4.661149320664692	4.661149320664692	0.0	0.0	0.0	348.72337832385483
2061	2022-12-21	344.60277109695375	332.4341601430995	364.57626113340496	342.22404699644966	346.96720477321287	4.401687418801941	4.401687418801941	4.401687418801941	-0.2756705130716173	-0.2756705130716173	-0.2756705130716173	4.677357931873558	4.677357931873558	4.677357931873558	0.0	0.0	0.0	349.0044585157557
2062	2022-12-22	344.75206217216083	332.10471548210927	366.3150916814293	342.35663743880025	347.1328745604207	4.240197385399416	4.240197385399416	4.240197385399416	-0.4344959186483835	-0.4344959186483835	-0.4344959186483835	4.674693304047798	4.674693304047798	4.674693304047798	0.0	0.0	0.0	348.99225955756026
2063	2022-12-23	344.90135324736804	333.0450077667442	365.1306180778635	342.4672405534457	347.3040852363085	4.306143451025084	4.306143451025084	4.306143451025084	-0.3446082971921564	-0.3446082971921564	-0.3446082971921564	4.65075174821724	4.65075174821724	4.65075174821724	0.0	0.0	0.0	349.20749669839313
2064	2022-12-24	345.0506443225751	334.0071168271519	367.910330394566	342.5884967883204	347.4836740221608	5.469204001406918	5.469204001406918	5.469204001406918	0.8657283339451599	0.8657283339451599	0.8657283339451599	4.603475667461757	4.603475667461757	4.603475667461757	0.0	0.0	0.0	350.51984832398205
2065	2022-12-25	345.1999353977823	333.49460500686814	367.6004338851828	342.7027708005503	347.65405584612097	5.396932202707938	5.396932202707938	5.396932202707938	0.8657283003212551	0.8657283003212551	0.8657283003212551	4.531203902386683	4.531203902386683	4.531203902386683	0.0	0.0	0.0	350.59686760049027
2066	2022-12-26	345.34922647298947	331.70022708326593	364.6721126154967	342.82170478415566	347.82361938927033	4.147284845981106	4.147284845981106	4.147284845981106	-0.28543088679936623	-0.28543088679936623	-0.28543088679936623	4.432715732780472	4.432715732780472	4.432715732780472	0.0	0.0	0.0	349.4965113189706
2067	2022-12-27	345.4985175481966	333.17057479328145	366.25560050925975	342.9531434841196	347.9856339668848	3.9160164945359552	3.9160164945359552	3.9160164945359552	-0.3912510185560761	-0.3912510185560761	-0.3912510185560761	4.3072675130920315	4.3072675130920315	4.3072675130920315	0.0	0.0	0.0	349.41453404273256
2068	2022-12-28	345.64780862340376	333.03375340642486	366.2458371966718	343.0848710343433	348.14295966575634	3.8789505160336413	3.8789505160336413	3.8789505160336413	-0.2756705130716538	-0.2756705130716538	-0.2756705130716538	4.154621029105296	4.154621029105296	4.154621029105296	0.0	0.0	0.0	349.5267591394374
2069	2022-12-29	345.7970996986109	332.84816035873445	366.32221713867244	343.2132170573919	348.30028536462777	3.540566876304804	3.540566876304804	3.540566876304804	-0.43449591864869097	-0.43449591864869097	-0.43449591864869097	3.9750627949534953	3.9750627949534953	3.9750627949534953	0.0	0.0	0.0	349.3376665749157
2070	2022-12-30	345.94639077381805	334.23823106930087	367.5399621820311	343.32170105574136	348.4576110634993	3.4248053645818453	3.4248053645818453	3.4248053645818453	-0.344608297191847	-0.344608297191847	-0.344608297191847	3.769413661773692	3.769413661773692	3.769413661773692	0.0	0.0	0.0	349.3711961383999
